readId	equalMatches
131:596|5bbf9e46-634c-481f-a231-92859bbd1673	309
135:438|6cbb5dce-73f1-415a-863a-41c01ab9daf2	310
126:403|b1d59db8-d762-4f81-ac10-a35e3a108d5f	310
127:590|a8d5c6f0-a48e-4758-b68f-ae8783f322ec	309
131:423|b12c285a-d14f-47ce-af88-3605609d585e	310
140:352|ff5aade7-e7bb-4ae8-b52b-6a8cec66eb66	310
142:426|0aea64f4-986e-4df8-8b6c-fa06015dcb53	310
130:433|815a47e1-b790-4bb6-a583-ea88c4bdf712	310
131:427|b509fa8d-9637-46dd-9368-d608a09eaaba	310
127:585|6374e9b8-c4bb-45fc-939f-23df353a5f85	309
130:581|e87ca74a-6ce5-4db1-945c-9fb662254d63	309
129:365|ba6ca6e3-1545-4efb-90af-4f41197a4a97	310
151:443|decb861d-eddb-4b2f-99e1-367a82b5cfcd	310
108:412|47e0ef8f-e7ff-480b-b6f3-82bd8969b091	310
108:6769|4cbb3a02-2add-4268-8db9-6deff6e0e956	2748
110:2077|2a9ee0ea-555b-45ca-9b61-e88a2f345d46	2748
132:1486|e93f12a4-75ca-4eb2-890e-ef8c728e52a5	2748
112:494|068df27c-660b-4d1b-935e-9c7e12c2700e	2748
108:488|673afd74-2e9f-4be7-a1f6-72e8be8b3c7b	2748
139:451|77f0d0d5-6623-417e-bd14-24fd682f21f0	2748
129:452|0682a33c-fd3b-4426-a859-71b089485c4b	2748
133:839|f5c865e2-9ec2-4ea7-ac53-645adb102ae1	316
132:805|3411b537-e5f4-4cab-a985-f71ca7d2747e	316
136:1122|7191d6cd-2123-42f0-9ba0-49f288291022	316
138:801|7d0a2c45-7840-46e5-a757-8dbe3d694f00	316
125:777|ae3b260f-4563-4f5c-b06e-770a09d4a89e	316
136:718|e6351801-1a0a-4e5c-9ae2-65e4b5f53764	3240
88:319|318087a5-f826-4ebf-af3f-80c50c9883ad	3240
110:301|37c332ee-3b29-4e17-aa62-a2cf87376af9	3240
123:1776|927ca3ce-7eb1-4e62-86a6-63e857331894	2503
132:1293|b2fc36ef-04a5-4af6-99c4-05862258b71f	2503
105:3042|b8186e0c-f505-4620-9317-5209732b4e48	319
134:619|8c99239f-c03f-4250-9e10-eae4b14d0b25	321
140:583|ecc59a27-a0b0-4d93-8fae-67625db33cfe	321
138:596|ae7df675-f113-4dee-afa3-3ed4583ff008	321
131:610|a2de74a4-abc5-4a52-ae0d-248ec10ae7c5	323
129:621|dea41e03-9b46-4f16-abb4-e9183f0cb1af	323
130:529|828bd86f-4d27-4cd3-b38b-dc131c3f8c33	324
129:557|72d94be9-adbe-4300-97da-3c53d0591479	324
139:1414|a375fd58-2b88-47aa-8f92-3a8a8f025664	325
140:3329|d444e0e1-916b-4884-bd10-2ab9c5bf25f6	325
90:2158|8be5bf11-bd7b-4374-abcc-aab05f9e14ab	325
139:1404|39e2f82f-e973-477a-9447-8a1b739fe74f	325
144:1348|4b6acb06-e440-4608-b728-47ba682af26c	325
129:1241|ca63e358-eb17-41dc-9783-995d24e6e5bc	325
130:1517|9f50907a-945d-459f-b485-cf6110abedb6	325
131:2212|1068f3e6-8afb-4e9a-9608-ce9db070e447	325
106:1286|02beaf0d-44d5-45bd-ad28-3d4153387c19	325
114:2217|de15eea5-a4f3-4060-aa84-1c3a45852b73	325
128:1400|8a3e0500-476b-4556-974b-d8d5e05a0885	325
132:1405|d864d101-fd22-4cbb-bc2d-b073f8e248b8	325
134:2151|e0a0b7f7-be7c-49e9-8a9e-e202dff2cb99	325
108:1291|c266fdf2-cb36-4205-8fc0-9451cb9bd085	325
106:1291|eb66cbb5-cb6a-47a3-bd3f-aa2c4b6dedaf	325
104:1504|ef94559c-e645-4cd6-b038-29983ef68ded	325
112:1281|dd7a39ed-ba92-4a74-802a-e139e5e98d4f	325
106:1507|66ef5c74-486d-4469-a351-6f0d4aa7a0e6	325
116:2007|27f327f7-73bb-4b52-8337-bafa08c5eb25	325
114:1364|0f6c9b65-578f-4e45-b9e6-ad9f1c4bbced	325
108:2200|2169237c-6608-4b29-8441-e5fd88c2dde7	325
101:2185|5f13dfbd-d7f6-4a31-97df-d0730503df43	325
109:2179|6a3685da-e56f-47c8-8197-3209ab5ff8d1	325
104:1380|babcb704-ed2c-4875-a950-9b263298436a	325
110:1232|63e4872b-9eaa-4227-bef4-836f6f58c4cd	325
135:1261|aa075567-c337-4547-b0c5-21ee12995f00	325
87:1218|20c23e1c-eb8f-44f4-bfad-3d88d03909dc	325
132:1396|a650a49e-ac54-470f-9482-ada92a63ebbc	325
108:1237|33af3f63-fae2-44ca-ab4e-990a1c9ae918	325
134:1526|786bea62-5001-4911-99fa-cec39660ff65	325
122:2118|07c8c38a-2550-4198-a976-d66f8b772bb3	326
119:2099|792c234c-ee31-4849-886f-0f30900e8c6a	326
137:2114|1406c940-87c5-41af-9803-a3293111e959	326
110:1942|e3eb9e38-edd3-4d36-b0e4-6919c7ae103f	326
105:1827|78545207-3fd2-446f-a069-ac36c96bf046	326
112:1833|95bf7e70-68bf-452d-926e-1bfb378cf75f	326
111:1839|11f4d330-d76d-4d16-aa58-e23535c39bd5	326
113:1853|8c3a3e03-a543-421f-b148-954d2d55f71f	326
135:3343|d171e17e-1baa-4a53-97d2-b259d952583d	327
303:3520|eca025bb-1de2-4f06-bdcf-191e8ab15d7e	327
150:3355|61b728d7-361f-49c9-b62c-c305b593d1b7	327
140:2319|de938ee5-7850-48f2-8feb-0e7947d45dc2	2033
132:2277|cec4fc00-611d-4ab0-9b50-7ffdaa958521	2033
110:2284|09b759b3-a05e-419d-88e1-e0d4c925517f	2033
135:2226|8d8a0614-cfee-423b-abd7-9c9a83bdbdd3	2033
111:2209|68733f16-1e05-4ef2-a7dc-8ea53dc43d3b	2033
136:2237|2eed7088-d2ef-43a6-889a-0da15ddc7a93	2033
110:1990|43e26f39-9ed2-4b99-964c-9c043f4a5875	2033
107:2002|de24fec6-baea-47a1-abbd-c051c336cb4a	2033
116:2007|0f5dcf57-9f12-4461-9b16-b64aec5e4e42	2033
110:2009|627aa74d-94bc-4692-975e-50d7505f542f	2033
112:2018|c83974d7-73a1-4666-8a40-03297418314d	2033
112:1997|8fa39145-95dd-48ed-83d1-500d6795c9cd	2033
116:2021|a8c34f87-883c-4df2-b847-3790924ec659	2033
103:1965|b093c247-3139-4819-b130-f2c67ba19e0a	2033
3001:4883|85b3ef20-2093-41fe-b6de-0806f118940c	2033
111:2002|272e85b2-acdb-43cb-97a9-926b4c9a9cc7	2033
106:2024|b178f2fd-b6c2-44cf-9376-6dcdab98391a	2033
101:1979|4c443555-addc-4aae-bb34-d44a88260782	2033
109:1990|b07bcebc-81e1-4044-9c17-aec2d43195fe	2033
105:1977|41fdb192-55eb-43f0-aabf-1ad40dacba5a	2033
111:1986|3781af5a-1a57-4a4e-badc-8ea5e2fb6bd2	2033
110:1993|82b3a2a9-b115-4474-aea7-3d0468f9a8f2	2033
129:2019|e3deb3ab-79b6-4b15-b1e9-5475962f5ceb	2033
127:2010|47049202-a84f-4ffe-b1eb-884cf2c29463	2033
120:1989|60faa6c2-88a3-4b23-8c70-5a358a355288	2033
141:2025|04b63c97-912d-400e-9be3-733e6d758b3d	2033
98:1983|137b57d5-1e41-4dac-9fc7-e2cb976c967b	2033
129:1977|18b42356-0e24-4f73-b412-a7d144729b63	2033
120:1984|ee19965f-a805-4115-b134-3f331e235d3a	2033
125:2022|0a0733bd-f6f6-485e-adee-cf951b9f2e69	2033
129:1556|2e548894-638a-43a4-ba85-86294438decb	3081
118:1195|d431b2f3-5bf5-4b97-81c5-29eb5ebedf1e	3081
128:1352|cca997f1-a010-433a-9a24-50fd9e34962d	3081
135:1219|bea8feed-0d39-4ac8-bbc7-7152615fa68c	3081
130:1553|fc861e45-2a8d-4021-ac77-7b0954aae2f2	3081
87:1177|ee3f0ae8-71d1-4ccd-aa87-52ab043da614	3081
132:1237|281bf860-3cb0-49d8-ac01-7f4c8832c269	3081
99:1314|4188342c-5d28-4c14-a32c-2efd16cfe20f	3081
115:949|6b1cb6d9-72e3-4f07-843c-3399e66bc2bd	332
131:1170|a876cbd6-6075-4b5e-9935-7ecde1a3418a	335
134:1196|3e720284-62a8-41b9-a16a-570fbfe512de	335
114:1109|fb1ae0ab-ac31-4235-947f-e3e07b40b954	335
151:1187|dff209c9-fe73-42f0-b460-4452550abfa6	335
132:1175|f575bbfb-8750-43a6-a406-630c70d95476	335
135:1143|54584ff7-3760-463c-a604-07bea7316bd8	335
107:1132|7d0b7d3c-6795-439a-a50f-9660fedd6f90	335
130:1122|554be779-5013-40b1-9b35-30f53b02a99c	335
131:1069|f7280261-a2f2-49ab-a6a1-b198aa149a29	335
127:1107|35df6dc8-a27e-46c4-b9d6-13f383c063a2	335
134:1094|6d0eecc9-0e6c-4034-8e87-f0972c9bcec1	335
139:432|671d4b9a-e802-4f8f-a35c-1213f66a6aeb	341
137:431|687065db-1c94-45a5-bf69-ab6d4ac8e4dc	341
121:445|7582fc1f-bf3e-4b40-a3b1-b75ef2ec198b	341
134:456|67998843-685e-42c5-806b-4205cb0521df	341
141:452|740a1f04-b766-4d79-b275-a2052baab7ae	341
134:435|ba128100-d0dc-4b71-8432-f43f1da828a4	341
133:437|38f16f94-0e21-4ea1-b12b-a9c6f9f63a59	341
135:439|7242c3f1-05a8-43c0-a7e2-6e1b494f10b2	341
127:418|55acb789-640f-478c-b274-5fb411271e9d	341
140:424|7da8b565-0efc-4cf9-99b0-079844e0d80f	341
131:421|05b74a95-bb05-4705-b555-59efe3b8e9e2	341
127:420|694b9008-5637-4c86-85a1-c8d9b84da87d	341
137:456|ff68ded4-b4c2-4455-8518-05100b534daf	341
136:450|6e8488dc-4b76-4481-9523-3aa6ae19dd76	341
129:394|c7796afa-39f2-4e37-8133-8a7b65b041d6	341
136:440|0591edc9-4299-49de-a28a-38cf3773d4e4	341
134:468|03b23b49-533a-4e1d-8e51-cb463f589a85	341
128:417|e8fac621-f937-4cb9-8683-257a02a2a1c4	341
128:397|f6f0d326-9679-421a-8529-1fd6ff33b6d1	341
134:403|825c724e-ecc1-4362-a064-0a0528ae785e	341
138:399|32948bcb-f242-4e1a-9b0f-5489cee5ae72	341
115:374|be80e91b-265c-4477-ab45-bff5b1cdf05c	341
131:415|511392c3-879c-45c2-a33e-7a82dbfbf7cf	341
135:401|a4640caf-910c-4587-a60c-dd7e07331ef9	341
479:748|f2146792-3906-4bc8-bb39-07a2b69bf7df	341
132:428|8ad6faf4-a9de-4bcf-936f-37e2cbd7b045	341
126:370|4a310320-6fb3-46e3-8cad-4db14e4a9fbf	341
315:713|2d0dcef7-f12c-4644-a15c-d0c6e6ff38d9	342
133:416|f5422019-2af0-46cc-8f44-73861edc8960	341
136:417|f33b9a4a-e964-4733-ae05-2169e7e58eb7	341
131:403|4108e6ad-3f61-487e-92b8-25cb054e215b	341
139:410|596b5ca6-c623-41df-bb81-102c1fcb3c48	341
130:416|ba3d8a81-63c4-4baa-9753-67e5561f0461	341
2831:3065|804c9ada-6e44-4032-bd5e-f02cab66c988	341
136:384|93143aaf-b853-4d8c-aa9b-711b87a0890f	341
133:408|a32bbe1c-5348-474e-b327-c495615fcca5	341
127:398|4ddd7044-360f-45c4-b729-70ef3297a5e6	341
104:382|f8f0e7f0-1322-4a02-b1cb-8c41523d6bcd	341
134:398|4c772207-4373-4197-88a4-31c74517dad4	341
128:379|66b6a197-4b67-49db-9cb6-2e281eb4efa6	345
127:392|f1107bc6-e36e-4653-9700-50784f0c9f79	345
124:4011|9b0d7724-5b6b-43d6-a0fb-71755b8a2228	348
89:3984|f00fd4c7-aa0b-46af-8c65-2f65f886626b	348
110:3924|5ad8cb34-56b4-48eb-bc4a-c3cfad2925cd	348
115:3940|acdc3d02-696f-4307-b8d4-817ce03c8f21	348
113:2788|34115ef5-11f1-4747-b97b-891572abac72	348
98:2771|42dfebe2-55e3-443d-abb2-de7d74553b89	348
132:2807|600cc907-2a5f-43cd-80ab-260cd7be475d	348
129:2761|9d44ca94-903a-4b34-bb0c-a7459d08936d	348
133:2701|b3e1cac8-deed-4cf5-9b5a-a063caeb0902	348
111:2648|e5641393-19ce-4847-941d-cda1cb0348aa	348
84:2054|967e7b67-f497-4268-b57f-936331bab68a	348
111:1705|6e49ca3b-8018-4647-be5e-0d78d380c1be	348
127:2721|e9f97965-bfe3-4def-877c-980ca8c6a0e9	348
132:2748|5cce7e58-1b83-4ccf-b998-5e78c6981887	348
107:2722|001b9f91-813c-45ae-b35c-1665404319b9	348
135:1918|e48b62b7-d033-4841-95f8-0944679097e6	348
112:2492|3f45b3d7-1d25-4de3-a1b8-d49ac7aff731	348
133:2751|b3d9715b-432a-420d-b9b7-b3894d96ed29	348
144:2764|40f239f4-2654-4bbf-9c37-11b27201997a	348
110:2698|bb21657e-a1ff-4ad5-b9aa-ccb99baec048	348
109:2745|bc194969-6315-4d22-9b2a-c69714379bc2	348
107:2476|356a89cb-20a2-4905-88e3-54eb7038ecb2	348
105:2729|8fae9e66-e7df-4cdc-869b-bd2536f40518	348
113:2731|0c97d465-0f18-4f9f-a17b-d866484a3594	348
284:2078|a1c16146-b75c-47aa-ac01-77977c6899af	348
128:1920|456b7ac5-16af-4ade-a3b2-876150b5321b	348
137:1896|52d0ca12-b1e5-4f4b-b6ef-6211354fe66a	348
108:2713|830aef39-262a-4402-842d-db26f1242c8b	348
290:643|02b9e3e1-4262-48dd-b886-087d3ffd352b	351
2702:3044|d747133a-37e7-4055-9af3-749b591f8d17	351
139:532|fc165c47-f9b3-46da-95c4-108a476e921c	352
133:447|7046a8bf-9e5b-4d8e-a472-23dcb3ef1b25	353
132:451|6de2c75e-8469-4ea2-af31-006036060db2	353
125:419|fe705b5d-a22a-4895-a2ed-10dcd2449d6a	353
107:398|ee720a64-71d7-4bf1-9670-fbd6e640c9fe	353
104:2563|06dca11a-4811-4fac-ac04-b9d26806c462	2754
130:2585|2c4cacea-037e-40cb-9447-aadadeeac6a5	2754
133:3416|e04f0ba0-32a7-4671-9f0c-1f71b6f6983e	357
136:2131|0117e3b9-eb0a-41b0-8816-066327049ec9	357
119:2484|82bcae74-4cbf-4b36-9ba8-66b347ab1101	357
95:2086|e9b12856-4d3e-4e7d-b3d9-3c0cbcbd9bda	357
104:2497|7f580d82-b3f2-49d7-9fc6-af8fa3428f14	357
128:2239|ea22889f-069c-4d68-94c1-8c7ce6d9e3c7	357
116:2218|0f48cbf9-62e3-4bf3-ab0a-d49d4986a974	357
107:2075|38364340-fd44-46f7-a526-18652fa1914a	357
111:2094|237ea1b8-bdd6-42c3-96f0-4e33086448ed	357
113:2496|a42d9e6b-7d75-4c96-a80b-438ec49171bd	357
116:2495|2408fc91-773f-41a2-b983-70ce5c41370a	357
137:2362|5f154618-860c-49c0-b58b-356d5e9b7ffc	357
140:2364|38b54878-f060-4ad6-a759-212a592479d5	357
158:2358|f0bf870d-0f70-4188-9ac5-9e54ae154dea	357
135:701|5727f4da-bcf6-45a7-8488-7ba9752f9e6a	358
140:604|4a147d13-35bc-4146-8642-578545a757d9	358
134:650|90b79018-fe1c-498d-b585-56288a320d4d	358
138:619|faa5e0ac-bfea-420d-991e-9cd97b064c00	358
104:3524|d42edc33-3cb2-4170-962b-19db01003339	2959
108:2420|846e1e19-5541-4f02-83f8-df69d5f0aa84	2959
132:2444|adc8294a-b5e9-43d1-b1cf-d8d8dccdc1b8	2959
83:2395|ec8bb78a-05b0-4b3c-8ada-e34486cfb9ac	2959
129:2878|b21e2f3a-ed68-418f-a0d5-1e7fa961403c	2039
111:272|16efb954-473b-4cb2-a8a9-7847e046dd11	2960
130:302|69079cc5-8484-4b20-bd9c-287141fe381e	2960
111:286|b89fbf3c-b0d2-4888-9664-3b1bbea01f2f	2960
119:529|7450d0b3-ded9-495d-aa30-7a094d7c5fbd	363
106:347|dab0ae86-619e-47d9-94a5-dbe8ed8dab1a	363
113:357|48183ff2-8eca-48b3-8cc7-14d6ce5b2393	363
137:386|e15c05f8-eee5-4556-8238-cd9baf8c5c2a	363
135:355|103eb0cc-23e3-49e8-af71-e9d3ac2f3dfa	363
128:383|5e7442d9-b674-46c2-b590-c493d5865ec4	363
105:354|66d69635-d44a-4440-b09a-4cf54801051e	363
133:351|428ef964-ccbf-4ea2-af5a-2cc7f113bdfd	363
134:332|cfe4b5e7-19fc-4e0c-8c4f-2bf3c928ee33	363
108:301|0fb07230-4f46-45da-b821-8d584cfd7bed	363
134:313|c7bcec79-0fb0-485f-a998-651befd4d2c7	363
120:311|2e6cf96b-c45c-45b7-abb3-53834ecfcdef	363
129:310|f4cc89d7-737c-4ad3-9805-b925df26ad9a	363
109:479|5c70e9aa-2041-43fb-a6fc-5ad1897b65d3	368
103:463|11c2d20a-9c4f-4c11-9f06-6a2752dd5841	368
123:480|6c4fcc06-8641-436b-afca-021bcda667d3	368
96:905|b7fa86c9-daf4-4619-85a9-ca51c9e39c2f	369
135:933|3c247eeb-0a77-465e-8c3d-6887e3a3c2f2	369
84:582|d560ed75-e052-4883-83d4-5e9208712f69	369
116:592|a4252b6f-cd54-4f81-b6c3-32b44578776e	369
106:575|fee8307f-c616-437f-bd5d-cc4a06c35b11	369
115:919|a4892341-ef04-4987-bc34-019caae36456	369
106:894|ae867467-0764-48d5-aef2-2489a4545e27	369
88:874|dc636c40-99d7-4535-ac3d-1450f5acab88	369
89:897|16aabf7c-c5f2-4802-9fcd-c627987893bf	369
110:1035|537230e8-c503-45b0-8657-96d1dd50d701	370
133:1019|c45f8e0a-4101-40b2-aa89-d2963339fc7f	370
133:1051|fca507be-6c19-493f-96da-c2a86b1baf72	370
138:1031|376a0574-d955-4379-976a-a11292c27c9f	370
142:1048|bd6bfe87-000c-40ab-8add-3e8384196ab4	370
132:1037|cad8779a-6d4f-4c01-9681-0d8976961a30	370
129:1020|ebee9e8f-84ba-4af1-8029-68e36c78f189	370
130:1025|fc80e5c0-735e-497c-8fec-4c064701bed3	370
131:2304|9617dad6-dc1f-4535-b0bb-65ba6b7bf7a2	2508
109:1179|d4da006c-32bd-405b-930e-277dfdec64a9	2757
112:2187|2a7cd38a-d10c-407d-bff5-c2aa4f364354	3084
116:2887|1b5e29dd-b3c2-4f3e-acb7-9f4da2e7e5e1	3241
112:2904|2da89392-d7a2-45ae-b4c4-83cf18d42ba2	3241
101:2729|6a0706ce-b7be-482c-abf8-172845621f6d	3241
109:2720|99b5e4fb-6821-49d5-ae6f-44b9457cd7d0	3241
131:2763|f860833b-824b-4bb6-80ef-75cf43347470	3241
114:2708|ace52c70-a4fe-4781-bf77-0554c3d35123	3241
132:2755|19f40997-1667-4157-9ec8-3141669a1aaf	3241
129:2755|85d12e2a-9885-4fd6-8aca-b0b31656db14	3241
121:2748|91d7a3c5-37d3-4ae1-a329-1fafbf84ff2e	3241
129:2756|913f7b26-024b-40ae-9e41-78ea90e2f6cb	3241
98:2733|7a2c166d-d315-4567-b06f-78725bbc55c0	3241
106:2766|1260d425-5002-46e0-aa92-2f7cf59bb774	3241
113:2736|884bf046-9326-4f6b-aa6d-2e4c2be7bf55	3241
107:2825|5d998fb6-f397-42b0-8982-312df6b39003	3241
110:2749|d349fd71-dc98-4bab-9ed1-43bc9cf36dd7	3241
109:2736|d2965a68-3fa6-450c-8ecb-1ec0ad1de643	3241
108:2752|4271d401-4282-4915-81f1-b834dbeae7dc	3241
107:2706|74eb6951-6eca-4547-97c1-8cbbad5e24c4	3241
108:2737|f1b9e8e8-62e9-482e-93c5-6d9ed929d85d	3241
99:2737|8b53a2e4-5e65-4860-a658-29cffd614aff	3241
91:2710|c761af6c-5576-4cbd-bcaa-97b8975f9fcb	3241
117:2027|0be9d545-f2c4-42d3-a771-17c31cc8ceea	374
117:2009|53fec094-b451-4bbc-a087-a969a67b8e0d	374
69:1962|23f58535-5777-4d6d-a5ee-fcdd9208020c	374
120:3021|7ef22f2f-5f38-45a4-b909-6c447d4b9b77	374
102:1990|a5fecb77-6d21-48f0-9351-a39457004fdd	374
117:1068|ce56436a-1395-42a6-9382-d70aa3ee491c	374
109:1988|79cbd719-cd0e-42ec-82e3-740c5ef576c7	374
93:1956|2e7efaac-9d94-4a5c-923a-85ea9b6e153c	374
103:2688|a5a0f1e5-5ff2-49cb-b9e7-323392652046	3242
106:2686|525bbc27-89e3-4962-9a4c-ca548a852a4c	3242
134:2705|325aaeb2-fd16-434b-bb29-01277f31f2b1	3242
164:2726|7ef1b718-8060-4efd-b6ac-35a45d9e72b9	3242
110:1839|7bf70dd0-5dad-4089-9f70-242ede06024f	3242
94:1815|2f1fead7-6400-42af-8b46-f465826d7ceb	3242
107:1779|cb576a5d-7c76-496c-bae2-763859eec4cd	3242
128:540|a816156f-28a4-4d77-8e5f-b5435ce1422f	376
128:563|0d22cddb-89b7-4bc6-88a6-213cd5933897	376
132:564|cfc12799-5295-4f8b-9d83-b7295ecd2e1d	376
131:546|105e041c-fd35-4a86-8096-b7338ddb2b3b	376
139:547|fa79d2d5-4cb5-4510-8403-bdfd50345519	376
117:422|8b63da54-da88-4c8d-973b-3d1f91842ea6	378
132:432|1b12216c-e08c-4307-9b50-3cc1d2c6a00f	378
134:439|41b4b3fd-c4b3-46e0-b7f6-d2b2b4354439	378
135:416|b4bf1212-ab2d-47e9-8e4a-235dd20bbd85	378
126:415|c80503cd-a14d-4b79-a4b1-c86512e8a184	378
115:768|3252b155-5961-44bc-9d9e-e62c59234c33	385
127:708|f1afc9fc-e238-4553-be3a-feea16bcee02	385
105:763|98478f64-53d7-483d-aec6-311964b805d0	385
130:693|a295dec2-3fe2-4829-b8f0-ab71fa79cf5f	385
129:673|ae6eee24-71d3-4a1c-92ce-b556ee5397a8	385
131:800|2dc0d476-95a5-4a2a-bef0-a227b1da91e5	385
117:1276|d7f4fdd6-73f0-4e2a-bfd1-1f991e5dd48a	388
86:1241|89fe1be8-bfcc-4ae9-abc2-c55fd3f3e533	388
104:1239|e3852c6e-e034-4d69-b6c3-31180a48d576	388
113:1284|7227ef78-980d-4dd4-8acb-1c45cf23ee7f	388
109:1256|be914fba-aa0e-473a-a572-02e360136704	388
116:1259|62b01e18-5761-42c9-abfd-46c78bb8ae3d	388
104:1260|0b671f7a-f78d-4c29-bb0c-c565b3661cd8	388
115:1282|2a57690a-730b-40c9-9a8b-884ceaf4112c	388
334:1232|21f7ff59-a21d-433d-b7e2-73c803a0274b	391
131:1003|1f98e77a-3ec8-45c4-90dc-3fd3472caf52	391
128:511|6ddb6cb6-9ae5-4c72-aca1-eaf890686edd	393
127:514|309648f7-ca3c-4c95-ada2-c36fe8ae1fd8	393
104:484|3ebd052f-9451-4f9e-abcf-fe929c4313be	393
132:516|edf5c7e0-9cca-4c26-bf0c-48d6208fa2c8	393
136:507|698f4ae6-81e5-4c06-935e-9d338fdb7c30	393
137:514|7b0b8b86-64f7-4d42-aab4-5832044d4ac0	393
112:495|cd7e1f79-33d8-48ec-a2c2-052cbb570ee0	393
118:592|238c3f85-c865-4e9a-a2a7-70f0df942ada	393
141:578|c5b0c614-8654-452c-b8d3-9d9996967b8c	393
130:512|9e024890-0735-459b-a342-9eb06a192244	393
128:500|a8ef88a3-82a8-4c3e-b2d4-799341775056	393
130:615|b7298876-69e6-44a1-b415-39ea6b3fb528	393
128:544|f212590c-7eb6-4cbf-b09c-4d95e76f0bf1	393
139:479|4eae9ebe-77ec-4854-a932-4f7efa74252c	393
126:346|ff3bca9e-fc42-4e04-a631-2e2defbaa39c	394
134:341|291e4a41-9da4-48f6-94a5-e4f1156f8f76	394
132:346|1a532ff4-a5d0-4a59-ad86-a1904ec31714	394
137:342|4a22cf5f-4dc3-46d1-a2ea-ac0b2add9bfa	394
136:367|060cd54a-c6f7-41d5-b2b3-270913bb04e0	394
300:501|cac6788e-eb2d-43d0-b450-5460692b6115	394
134:376|b30783ee-6c81-4c5a-aa2a-0a7086287d66	394
131:314|3498921f-7d47-4956-85b9-f0cbd62cb953	394
128:329|0e577140-1fe0-4f02-8ca5-ac5400823afc	394
129:338|35815fd7-5af2-432e-a5e7-5d2bacdbbb1b	394
135:347|233e5a4c-e16b-4644-b333-5ae8dfbe539c	394
134:392|fd0accbd-4cbf-4c72-bc64-acc63d2db7f0	394
141:357|cb7d1539-582e-4d2d-8937-4b005ad95723	394
115:334|a6fc17f3-ac2f-4cd9-9406-9270efae14fb	394
131:331|1f57169a-b939-4c20-ac73-ed68de4e2a01	394
132:376|6fe5d469-97dd-43ff-b6cd-e84e0748e829	394
139:378|75e5ecb3-74c0-4501-ae09-1488bec1d3c1	394
130:302|a1f7289c-66ff-45ee-9ae0-de512ad43fb6	394
142:339|8d73c2d0-da58-40d2-a7c1-ec84f787f063	394
132:356|f908eb47-5839-463c-b43a-68fe4623bcbd	394
134:362|2524def7-3a42-41c5-833b-d71e99f8fe74	394
140:356|cb37553b-175e-46d0-8094-e541b796b6cf	394
134:336|5b065bdc-3ff0-4b71-a21a-663cd7c59871	394
130:341|c190dae4-a96a-4280-8ddc-fa9b1d59f91d	394
124:359|32dcbe36-e22a-4850-b3e9-fab7023fbcbf	394
139:322|b3cb6206-ac2c-46c3-89ea-f8644ce09aed	394
128:345|2a743941-1093-419a-8283-89bee6d62d00	394
126:296|e798e155-a461-4b6a-b2fc-5dcdb55098dc	394
130:375|9c44362f-2c08-44c4-8020-f025110141af	394
129:335|53e80e40-0a0d-41ad-9fa8-b64b4dc34426	394
134:313|d0285d1c-544b-4ae6-adfa-0dff748354a1	394
136:375|1314b9e5-f07b-4e57-a2d5-3640945a4036	394
137:291|391e6dfb-e7bf-46c7-9c05-20a27d763c25	394
134:1109|be3d3cd9-031e-4615-8c30-a871bc505ec4	395
134:1122|13016f85-3239-4d55-b3e6-42e5b70f60b7	395
140:1131|5c2c16da-2db2-45d8-b83e-effec3d21020	395
137:1088|c26cef4b-8a50-4a6c-a32a-1c35e6d47cb5	395
136:1120|b167f275-8e1b-41ff-8173-c1b2a8fd17ab	395
137:1087|f56bcae0-f114-451f-9565-a0744b39a691	395
137:491|849b9823-32c3-4cbb-a535-9942fbc429bb	396
133:502|2169e0fc-eb77-467d-b41f-62bd69dda313	396
137:498|6721f54d-1236-4419-868f-bbea049dbd87	396
130:409|4bf65ee3-01cd-45da-893b-7df282ac0b3d	396
124:394|a45dea06-58a3-4494-bda3-04c224e5f0c9	396
131:619|96baa703-db6b-441e-9b00-c3c8195029e9	396
132:558|cc69b817-353f-431b-9ef1-cf0db76cb627	396
132:531|93238979-0bb7-495c-980e-a113f9fdf0b6	396
128:460|a6767f87-9e00-40f4-a728-fa16b093e6df	396
139:425|e78aa35d-d32a-4862-9589-7e75601e2708	396
128:375|53afa5e5-8ff1-4444-9dab-8ed2aa6f32ce	396
135:578|8a276d59-0444-464a-b7d6-09298d97aea9	396
142:683|49711c25-efc4-4841-8309-88d6d0ee78cc	396
132:557|161d5103-90d6-4ee2-b787-518067fed585	396
128:416|000f690d-46dc-47c4-b1f8-9ca9879b6add	396
127:472|796c992b-c9bf-45b4-90ba-3ea96fdc1b2e	396
133:510|b9e33d47-c6d0-4582-b219-f4e6d3e1e636	396
129:494|2a837e4e-7e1e-4fec-99ba-c93a348bb145	396
129:537|6c2c7a5b-86e6-4c71-8848-0d3d2ffe7a8a	396
130:420|03a53ca6-ea7a-4bed-8de8-1632416aa1b4	396
125:505|3f311b04-689f-4430-8c12-338174cf2a68	396
142:447|861a2a97-93ba-4b85-9be5-527316326d57	396
136:693|e5010762-27da-4553-b78a-15a5437ee728	396
127:411|e6558c3f-a2c4-4770-b078-484510d849ca	396
139:720|9c00eeae-2c0b-4c09-8450-449b425055c6	396
130:369|e5774bd2-33f2-4e72-be8e-56dbd444678e	396
132:496|c320c2d4-710f-431b-9759-34d8f014c759	396
