readId	equalMatches
135:1556|29b5bb5d-1a6c-4934-9574-ec4730d37704	458
106:1546|9acf9b51-7c79-4034-b026-39810888131d	458
104:4392|0ad295b1-2a70-4ff5-b0c4-a18c8a3f873c	458
130:1507|9baaaef2-64a5-48cc-b098-c95c081b1590	458
82:1444|b480f302-ec05-49f8-bb2d-cc4f10ebf2fd	458
130:1498|300ebbc7-d193-417f-8618-6eed0db64efe	458
122:1387|e83b3c65-c5d6-4d51-8cc3-e124431471e1	458
124:1397|af50fcfe-1236-43c6-8e53-36321a02ecc8	458
106:1395|03e70e7b-a4cd-4287-a3e1-ca59bc21cb8f	458
111:1383|5d648b34-06b1-4e48-baef-cbaab29dbeb2	458
106:1407|99aa725f-6c8b-4ef7-96d9-0ff47f3b27d1	458
106:1387|3730fd36-dcaa-487b-a762-47d9bb1de663	458
131:583|f93a55a5-ce08-4440-bf7f-3068f7d68f1a	459
126:566|0c6e7f20-7878-4fc4-991f-37cedaec1c73	459
125:624|f5c73022-25dc-45b4-b4ec-d403d37c7fa8	459
135:612|3eded415-29a4-4286-97e4-104a34030bed	459
126:593|95fce076-f794-4321-b7e3-3da063e24c83	459
135:613|fe082e8d-86fe-468f-b5d2-29eb24cdc660	459
130:585|0829796a-8539-4fa6-b8e2-913996bae187	459
126:630|443592dc-48c4-40e1-9999-467c410c3438	459
131:602|447ede53-b8d4-4a34-bd23-0e7aa8443ef9	459
104:610|42dd69c7-e254-46d9-a60a-4a70e8612259	459
141:612|179fb095-b665-4a73-8a6d-a3d563d54d46	459
126:573|8a28cd39-9e55-41b1-961d-ba3b808d5962	459
134:568|4d253ce5-3d47-49b7-9849-4d7a0121e61b	459
142:566|65271169-630e-4abd-a075-5072366b80f6	459
132:639|05a7e725-4679-417b-b007-72f74f8b4061	459
139:622|40827ea0-a23e-4225-bbee-fa48b6dc4446	459
133:603|93009850-9bc5-4f55-b7c2-4daf9b4093bf	459
130:598|71dfe744-f16e-4928-817d-784025c5b955	459
126:544|9c2b4c2c-c477-46eb-8f70-6231d314eabe	459
132:577|2ba23e6c-a2d3-489e-aa0c-00ca2685cff0	459
671:1122|ab32970d-9b17-4b01-9214-c4632bfabef9	459
126:641|2062fabd-b767-469d-b2ef-d129691c288e	459
127:541|b229b015-0843-4953-8c91-71afc8580ba3	460
127:512|d9cdc546-9f0e-412d-851b-c0198007ebeb	460
129:475|ebe9849b-b0bb-4fe8-bb2c-dd436790b73e	460
129:463|f7049982-a386-4f48-bd8c-522793f26269	460
133:483|ca29f6db-2b7c-4d55-9c70-a878413fc0ae	460
132:464|87f986c0-d81f-4846-9730-067adbabe7b3	460
156:497|4e0394a1-ba26-4f1c-a7d5-4c2e67270093	460
1628:1969|f611cef9-dce0-401e-ba75-925155c90165	460
137:454|7cb7a5d0-2044-448e-9641-9cd467d76f36	460
135:842|4fbf0c75-1842-4895-bab8-5fff9541c803	461
122:864|bb8865b8-0bfc-4ead-8b45-cd4641427777	461
127:868|ee39f752-d403-462a-8033-ba328b96cc92	461
128:841|458ef28c-e907-4f8f-a82e-00eda061fd51	461
123:869|cbb37a47-8d8f-42a2-9d69-bb8b441d23ff	461
133:849|8ca54f5a-70e6-4d23-8c0c-2df35cb579ab	461
134:875|a6e97c67-59d5-42af-a0bd-1333a7a358fb	461
134:919|7a7fd1c3-751d-4230-ae42-29e7ab71e6a3	461
141:870|ed8642b9-055e-4320-86e7-1d2e30116f0c	461
128:822|a0fc0f9e-2012-4731-aa45-55bcab2d6286	461
135:946|b8ab94f9-b8cc-4936-839c-8e168e69dbb7	461
129:876|45c3d655-70e1-4d71-953d-aca1eaa27476	461
134:837|68aa0d27-eedd-4a14-bdc2-0850a700e6a2	461
126:893|f356f089-c52e-467b-87c5-e16be930c3ea	461
112:854|d2d25d82-4738-4476-888f-6427f5a35918	461
138:886|fcd09528-feb2-4eb4-beab-998ab1af284b	461
138:881|cd021041-5cbc-4780-b5f7-f9ca915988e5	461
129:521|7ab260c3-44e9-44c4-b4fb-5ed1461e746d	461
125:855|8db4492a-3bc1-4cda-93d3-2bfefd1e4cd9	461
107:851|b55a9329-e608-4d89-aa15-7c82d3327470	461
121:848|0de06e31-f4c6-495b-81c9-0199a9a2ee76	461
129:850|17bb5d80-26d0-4e72-9ac6-e942fb0c5649	461
116:876|16c994ae-65cd-4c80-8ce1-6015198a894e	461
118:833|525debb4-0807-4bba-b2f3-53f48e532db7	461
129:922|aabd7e41-4c59-4940-bbc1-1286b0547e98	461
106:823|e984f87f-e06e-4002-9b6b-45e5ab77997b	461
127:517|a8208272-31c8-4e17-b26b-a8f1aeee9868	461
110:798|0da4019c-071a-47a3-bb24-a1efabdc8e3e	461
142:877|fd494bf7-37f7-47a5-9627-376300f80474	461
118:824|34588d89-932b-4b0a-8445-c32b51a8861d	461
132:875|74263c22-1202-48d6-bb90-fdc95b591882	461
115:866|f3040fd1-7c05-471d-a310-91a797ebd197	461
128:872|fe4f8c24-492d-4f71-9941-22e13910f0a6	461
142:837|1abe56a2-b1bf-4f75-94cf-621dc1c59964	461
153:871|aee6698e-b358-40b2-98e6-a19bb5657726	461
132:863|19737ad7-097e-43b1-8e2d-38f5ca943153	461
131:872|966741d3-2495-48f4-a9d9-40984ebe4153	461
134:898|6491df86-2958-4904-8885-bc06dcb767ef	461
136:837|cd7318b3-1796-42eb-994d-bde3b31d5c2e	461
127:837|44f821c9-e2df-4262-8d0d-4ff4d8bb643f	461
121:853|d6486ff1-2f06-42a9-a904-24214d0054a2	461
123:862|637d2443-a705-4ca1-96c8-97ee34de4f03	461
134:865|29e74634-86b9-4c16-b14a-3be0b8a65327	461
129:866|8b8046e5-4dfb-45bc-bc01-04322b603c1e	461
134:855|392ad34f-40e2-4f7e-8837-51a000a6ec20	461
161:890|ba9944b5-529c-43fb-b5a0-06c5f219f322	461
124:860|0e6cab07-1cfa-484e-847d-8f57c5cb0084	461
133:855|464ee39a-f4f5-489f-a798-6051c13ee20f	461
127:839|d3a05117-7656-4004-aa44-dc327e709be7	461
128:845|10fe525f-532c-4f5f-b465-a6786e94b07b	461
127:846|b124c71c-650c-401f-8b85-d900a59f822a	461
130:838|242609c2-fabe-4c8a-95fa-bcb07f5961de	461
127:822|b2480733-81af-440a-85f5-e1c8988b6e5a	461
129:875|17481694-228e-4836-bea7-0753fefbbb7a	461
136:870|a48959f3-d790-485e-b31c-a8004e7d7a40	461
133:833|20c9c4cd-3bf9-4b4a-bfad-9f9edda8bb1b	461
154:874|4a3c3bff-c283-4649-8d30-2438228d7afa	461
137:849|a232127b-d05b-4050-a016-f8480b329420	461
130:857|067eaabd-e51d-4575-b8b1-44640a6b0bd8	461
132:850|430e7e0a-95fd-47d6-9493-d663089b7a64	461
109:844|66f136ac-3d8b-49ae-bd50-fe06dc84799b	461
135:850|c65769f4-683d-4a76-9e57-b9a552f6fa73	461
137:920|972309a9-ee13-408b-a72a-751f16cfcb59	461
132:934|5d1063fc-a9b1-4554-9a92-7088d28f401c	461
138:855|cad6032a-a5d0-40d3-b7f6-8d82dc9197ce	461
147:882|f0965a17-3546-4568-addd-7ee2d3869156	461
139:830|2f96d759-abe6-4f5e-b4a0-f56458c80c9c	461
132:883|cddd7309-6b4f-4888-a916-e0d6d62d9333	461
128:826|fa498795-1514-4b7d-91d0-2f8e98fd526f	461
127:857|7d4d000c-bde3-4b10-89ff-521f46ef01cc	461
131:876|51e3351d-d596-45f0-a8c3-9034ca6c6ba3	461
126:919|ba0c81eb-b5ed-4c27-ad0b-c282c2fee98a	461
149:871|5b6660d5-9ab4-433c-adae-d2303dfb58c5	461
132:833|857d5d7c-9852-4742-842d-9806c27c1914	461
131:861|c7bcc0cb-f6e9-412c-89d2-84ebce51ae8b	461
129:883|062207a5-c345-43ba-85fd-4745170faa1d	461
134:803|e660fbf0-f66b-4a22-af32-07067f792c92	461
120:836|1faf6cca-714d-487f-83f9-513385c7e4ee	461
157:890|5dde1ec8-c609-4bdb-942a-76b425df88af	461
106:830|ed559c95-51e7-44f4-9737-b7d9115f9e4c	461
127:824|a875a52a-b269-433a-a1e6-727a1dc5ffa1	461
112:840|54f5d126-018c-4645-b960-5f9a7b27ec75	461
106:862|f36e79a3-0ddd-4d4e-bd4e-09aff87920a7	461
129:850|387a18a8-35f5-4341-be66-5fc893695307	461
164:867|0fe91222-d64f-48c3-9da4-eab63883a2bb	461
135:879|a2d27594-849c-4d67-8888-44d214b5e81f	461
144:866|83088571-bb5a-4ef9-ad0f-6931d8f306dd	461
134:840|8e96756e-f5ae-4ba2-bc0d-321adde1e6d1	461
142:858|7ad64051-5ac8-4ab7-ab8c-3b55c1e86d9f	461
144:830|b0fb7814-3fbc-4695-8520-b7c2a4d51744	461
138:876|9e94b5df-e076-44bf-823f-e62cf8686f7f	461
131:847|2f3f1cb2-f671-4483-8547-b293bed9cce0	461
131:842|e723031e-61b9-4e8a-a0de-91142b46b836	461
129:851|dd3fa37c-2d37-4459-bd41-cdd668d6ead2	461
137:848|ae41fbdc-cba2-491e-88b3-c2a24339f9f7	461
108:828|9ae4a4f4-501d-4bc2-9bef-5c2f6e9e735b	461
133:847|52b47f04-2a39-4ce1-b8a7-e9201014e807	461
135:850|577c1368-03c1-4f65-a823-0fafc266a4d9	461
135:828|af88f2a1-da0b-45b7-a41e-c649179c0fd4	461
122:825|84d93539-8f47-4bc4-a691-ec87deeb6fa4	461
4498:5183|fe6e3b96-65a8-48eb-a73f-c6f2eb4c8ad3	461
127:833|194105b3-202f-4f41-be60-30dc760a12b5	461
129:815|a6ac5a96-c6cf-483c-9a27-519ec0e85aaf	461
87:835|778fbb39-8a19-4f1e-8efa-03fb0941e899	461
121:854|2045a593-bfde-444b-bd8b-b879df46c97f	461
136:846|272c602e-6e2e-4a12-8a1e-8a41b0e30988	461
139:839|ae8c65b5-455f-4e4d-a05f-afc9f488c9f3	461
134:848|17bee378-5203-4c44-a67f-3a657a7ede97	461
150:869|c5fa3bd8-b6d7-432f-afe1-64057323a2e5	461
124:839|d9662650-f373-4c6f-bfaa-408cc94a5241	461
110:837|620ee5ac-7542-4e35-9adc-5fda545c2efc	461
127:815|a63d2ef4-52af-47c8-a0ce-5a8c463545f3	461
129:839|cd2f491d-fcc0-4d61-8d27-7a5f6d19505d	461
128:837|73915084-0459-42af-9932-95902527e664	461
131:840|045a3fc6-6da3-4d74-a6cf-840467bd2c56	461
139:850|d7354a86-45a4-4414-a8f2-f3cd11e93500	461
63:766|2986f9f5-8914-44bc-baf3-4117bd603d40	461
112:835|b7a228d7-a586-4c5a-b90c-ece61d1dd2c6	461
134:842|cd260566-49ae-45d0-b77f-1481080b2139	461
131:840|76bc43c9-1ac2-43ce-b3e6-98bc5f288608	461
130:829|18bdd529-b0c4-4173-8841-4b5f0d126c85	461
134:918|2f24d03c-5419-44b4-907f-11c48d085a7e	461
140:832|a007b5bc-8639-44d2-ac9c-22ef4b2f6215	461
135:831|9fd4e4a2-9c98-4faa-970a-fe7b2c0f5683	461
133:897|0a279f1a-ad8d-42f2-ae86-03b544e9a19c	461
167:885|549d13c2-694b-47cb-93d0-2a41c94c4e92	461
129:813|97990df5-5007-434e-b659-c8b1d8c4b73e	461
118:900|0ba78795-d930-4e68-b88a-6578eb368931	461
138:895|3d4f9051-602c-4e70-b062-e7993915260b	461
131:842|04b9e677-dbed-4f32-8a28-f195da30ca0b	461
102:881|a48c525c-b16b-45aa-8fe6-89df6470da5e	461
160:846|a003b817-3be3-4f61-b05f-496d6595781b	461
141:845|328d25dd-e1c7-401c-b135-3c76a41d8c37	461
137:839|4bffd48a-e2f1-4c57-847b-28912f5e17d3	461
124:837|eda1e7a3-0732-4e1c-8ada-1fa73bc26e5c	461
139:835|197410aa-e96d-494f-91c3-7ffe2a224782	461
132:826|7835fc7f-a424-4d41-9606-57a07183592b	461
129:799|c29e1ba9-3ad6-49bf-b227-0b3154770ff7	461
123:837|6cd096ea-9c61-49e2-a081-59653249dc34	461
133:831|07bc7756-e55c-4234-8cdd-746f2d290637	461
138:819|55de5b44-af31-470e-a538-fcf78e98cca0	461
133:883|aa6999b0-bf35-43e4-b67b-290e2b9f930e	461
128:838|74896a5a-f3d8-4a54-a9bf-fa0d06b07264	461
127:3154|889cf2eb-ffa4-4cc9-beaa-c9f5bd7e5dc2	462
117:3138|0113196b-168b-44d2-9571-cd271ab02c44	462
119:3132|6f53e6cb-cd1f-4567-b58d-8e7c0455f14f	462
120:3136|fb4c85e0-7160-4665-95d2-6cbbd00a51ad	462
87:3097|a65f9a4f-6f31-401a-b84b-73662709fb05	462
115:3122|a4ec3d65-bd39-43bf-8f41-1db2e29f5a22	462
130:749|736a40aa-6e23-4e20-ac93-4e2b9f5c9efd	463
134:875|49a2a697-0aa1-4f4a-b889-d7e17ffd606a	463
134:855|53f761a1-6c80-4967-a2e8-3171f40e51dd	463
131:862|482a052c-4ac7-478b-90a3-a437cd993b93	463
133:849|81f1fde4-b207-4066-8ef0-9397f9921e5f	463
116:864|91bb0218-8d17-4fcf-befc-699df1b161aa	463
121:747|2a4a540c-a227-4358-a270-510a52b5183e	463
131:750|74d7c897-e713-46fb-ac09-c24d13f37be4	463
139:888|c9d447c1-f6bb-4d62-bc12-25d913652883	463
125:797|087cf7e8-44c7-4761-8067-f1518ef424b4	463
112:816|ea1f227e-0803-467e-8cdb-e2b9764eb570	463
113:870|50b481ef-8e53-430c-86f7-83ff0960bb35	463
131:876|7955251e-0d73-45e5-a1bd-9f808fed7586	463
129:873|a6e8a6f5-b516-4af0-9618-165347c82969	463
139:877|50af5c0a-aec2-48eb-aab0-684b0928fed8	463
131:907|ef1be02a-b547-4934-b246-2e03b340676f	463
142:875|6ac1de1f-7a67-46ce-ae94-26407becb399	463
151:862|48644984-4073-4a8e-bf35-d4dad4273a08	463
137:877|7abc10c3-865a-4258-ba9d-bb5c939dbddd	463
137:841|da1ee023-03bd-4dc9-b822-d446cf7ae0b0	463
128:854|f6f38f74-3882-4ca4-bc9e-bf38a35a3569	463
127:848|d5a47d4b-fdf7-4d78-b269-b78daf507fcf	463
131:872|c96a194c-b596-4890-b299-62f0047e9478	463
128:862|0ec9939c-687a-4747-9125-966da7eb3593	463
133:859|7e327c7c-8bb7-4bed-9931-a186ea75bc90	463
128:855|fd8d88cb-1fcf-4401-99a8-ebd0cc19bb40	463
122:838|e01fcd1a-6fb0-4bd4-b66c-1cfb6f1c46b4	463
128:795|cb68d11e-7539-41eb-bc88-82dcfb9386d3	463
139:806|f8e38627-30ad-4a6d-8ef5-f25ac2b97286	463
123:774|12fd80d3-dd32-44f5-b232-4598fe93959c	463
135:824|34ae6b54-eba6-44ab-a996-7b45618cb105	463
127:696|e0bc0e47-cfd4-4a78-b044-0a678dfbd2f5	464
114:667|3b508acd-b405-4bec-bb9b-c00ea6e7b490	464
134:686|80c354b7-2dce-4d24-9f3d-baf39a729d42	464
115:664|4c1d63fd-6593-485b-893d-eeda2dc7de0e	464
128:691|59c6782f-5a56-4344-8ce3-68c1226a7a06	464
145:685|18230b36-5690-49ee-aad5-7583a2cb65b5	464
134:674|94dde7b0-f1e0-4748-b3cc-f0ea4344118d	464
132:722|08fb400d-c53c-4d94-848e-e034958ec2a6	464
126:702|6eb705b3-5192-4a09-8a74-b07c9366030b	464
127:633|606b9162-d8b3-4185-bad9-3af7a11e542c	464
131:667|c19c9e51-524a-40e3-a87a-cf6f56e614ba	464
128:680|0219b5b1-a49e-4542-b17f-04f38cf2b167	464
139:679|28fd12e4-52fe-4944-a75e-e3183f5936fd	464
132:682|288f4a23-6bd9-4155-866e-76d8ac7c42fd	464
134:685|e5513960-ba7b-4701-b65e-6c6dbaa0082c	464
136:663|290ea60c-bec7-42d4-af43-bad72dd644e5	464
128:655|26f3a1e5-b62b-48d3-ae89-44f559e3ca2a	464
138:753|9b74f55c-e0f1-4c65-9913-d858864000bf	464
132:708|8857f170-6753-491f-b4ce-8055283d6190	464
124:653|80a33e38-ea95-4f81-966b-32cfb775aa00	464
118:794|440983a2-af03-46ec-a7bf-041d803f0c48	464
138:728|d6134d13-ff30-4b5b-9242-8a2ad416cae6	464
135:664|1347d489-c8c9-44f2-9c5d-67675c0afb0b	464
136:773|d862ca21-7166-49e4-b871-8ac1c103098e	464
130:628|87777d57-6083-4fb0-b142-bec78e820dd4	464
132:714|6013a221-33f9-45c6-b552-82f36284088f	464
137:702|be538cf6-bd1a-47af-aac5-63aeb031742f	464
131:687|ae183838-8d0f-4bef-894f-6d339009c039	464
136:619|46c9d249-7875-4401-aaa7-95010798d7ad	464
134:685|f903a23f-a20d-42ba-8199-c92271a258be	464
130:630|1c2d071d-d4e3-40aa-8293-cdf956ef46be	464
121:660|6ae1737c-dc30-4ff9-9d41-785d2f849f46	464
158:679|49886e5b-4010-447e-9902-42b9e368cb62	464
141:643|e480f7b1-f680-4e54-a86a-abd87f0a59ee	464
135:676|d15fd147-a0de-46ec-bf79-e030c8618505	464
132:699|2c1db553-66cd-40eb-93bb-b621f5c7bdff	464
127:1062|1ee20a72-d798-441a-86f4-04e60784f532	465
160:1054|95c73d7a-f8b4-445f-b254-4e747075b77a	465
135:1044|c25b909d-caf1-4605-b5ab-b976422a13b6	465
134:1050|bbb8427e-07d0-46fe-abc2-efc84b87f6ea	465
130:1034|0f5f1d79-d96e-426d-a574-9d4e278029c7	465
124:1046|3a757376-ae14-49b1-ad84-edabbb9e3438	465
131:1035|6bc75d7c-4804-4bd7-9dbf-5a67928ae05f	465
145:1047|7c00a029-51e5-4dc0-a47e-a6747291f194	465
129:1051|b58b3e94-acf7-4079-91cb-376ab1f238d5	465
133:986|6e38d7d4-c19e-4d53-89e3-0abc99795c3e	465
129:1036|03157801-1f4f-4b6a-95c2-6d11cf2ec319	465
133:1068|1cea47a1-de0b-44f0-9147-28379577b013	466
130:1045|57b47f02-cbe4-4993-aca7-2fedfffeaba8	466
146:1028|b28a970e-b331-4f03-9a36-12527d06dfe0	465
134:1061|027f6cdb-8f2a-4a53-bf4f-d988c07f1b42	466
128:1000|cc2a7b11-a21e-4e18-aae6-bed18d243734	465
128:996|bc8bd36e-b6dc-4392-a884-240d4c2967d3	465
135:990|bd2e3381-68a4-4170-a6a1-e0dd21d72857	465
131:1004|eabf4adf-22a2-465d-a46d-32365036180c	465
153:1003|2941375e-278b-44db-bd70-816efe6d7edc	465
126:913|9d6653aa-8ee0-49d2-a6d4-385a03e43e31	466
100:1012|41d02ea2-ee3f-4479-86aa-913b2b6a1dc1	465
137:941|9253cea2-53e9-481d-b403-f481108ede56	466
135:876|98a54327-0e1b-44ca-a85e-3fe35719bc59	465
122:874|fe9664d1-1d58-4734-985d-adbc8cf36082	465
134:928|77410cd4-2b2e-4b87-a24f-bcd411cdb299	466
145:908|6810c8d3-42b5-435b-89b2-909b4d4d0ea5	466
135:865|752d677b-8405-4b46-9d36-05dd67bc29cc	465
129:869|d7c78ebf-c7c2-4a94-9023-814d5090f33d	465
128:852|0a890c73-e89d-4f99-b10e-774df6be2609	465
129:985|b86ca938-04de-4b01-b7a1-56107875e82f	466
132:825|1ed71b73-484c-452f-b8a9-4753821ab0d5	465
123:856|63e8d776-a01d-4ec4-be6e-09755472d5f8	465
118:872|4d057eef-6102-44e4-b3b5-68e2c94fdd3f	465
130:907|3a5ecf3c-ee4f-4949-bf66-367c6b8888dd	465
134:829|b42bc7cb-e1ee-4f8c-9f2a-e211a957b285	465
108:1677|4c881004-41af-4c51-8e2e-5929e3e5fe0a	2523
108:1659|ce3c0195-d64d-4c77-976e-13b7a2d8954e	2523
107:1671|c05d4b21-88aa-4c1a-b572-e8e29f6d0dd5	2523
127:4617|6f55f72e-a442-403b-a665-dd06f8e48569	2523
92:704|d4c97c4c-0e5f-4c8a-8478-3e2a7e9f1eae	2523
90:710|8b2af47e-8f10-41dc-93d7-f315cb9b8b18	2523
115:724|3e2a8ef0-d969-4879-9b84-2d3b9ac521f1	2523
113:734|ed7fb622-3db6-4c74-bccf-ae0594b9e381	2523
132:718|34891e27-deea-4ba3-9a2a-fac273cf49dd	2523
132:971|5a77fd6b-7abc-44d6-ad41-68acd9884eb6	2055
105:939|233b89ef-5052-450b-8126-fc7ba73c3dc0	2055
144:347|9efcbe06-d15e-4db6-bd06-8834443ab62c	467
102:244|d50bfcd9-0b19-4624-aa70-f600ef8c65ad	469
107:253|770f2e1c-0c61-429b-8818-e584b5bd0e53	469
115:260|a9f8efaf-67a6-4395-aaac-74a2b9a6e13d	469
128:260|faf0cb76-d196-45e3-b608-fa81a92db8eb	469
125:502|aeb13743-6dcf-4434-b577-315d2443408d	468
129:499|cb4c7058-7945-4653-ac85-6d0613b092de	468
111:454|8d7634e3-77e8-4246-bd52-86d02517f796	468
113:459|f575bf92-0f48-49fd-b6b1-02665785cf87	468
128:502|c511500f-fde4-4f75-a8bc-e3c2f1905f30	468
134:1502|b8489674-9149-4888-9b6c-0149abd6735d	2056
131:1496|19c42c84-1acb-4e7a-9490-9f0eac445de3	2056
133:1236|4ff88227-4709-4a96-ab18-78650e559866	2056
2993:4113|98a3e999-403c-4f42-ad89-f9f9a614ab03	2056
111:1258|62c56b21-a3f8-49bb-9f26-5328c916a80d	2056
137:1252|70c4a086-76fc-40ed-915b-76878ee82db8	2056
107:1235|a54c49dd-6a0d-4d1d-82ec-a966e572d664	2056
125:1261|9b2c0e93-2be1-4ff4-8940-185ee09ec476	2056
127:1246|03a65572-2717-4f7d-abe9-7a3d7721f89c	2056
106:1226|052fc716-ff7b-46e3-a47d-86f5411df4df	2056
101:1204|8a136473-936e-4c5f-8ef1-f8afeaee7cbf	2056
109:1206|8645fce9-cd89-471c-81bb-cc2fc0e2eb02	2056
117:1503|745e318b-fb78-457c-9e36-9050c67dda70	2056
104:1254|ed0a423c-0345-43d3-8023-3aa304b36acd	2056
115:1251|a4b274c1-25ac-4906-917d-1fd1915619f3	2056
89:1227|93470bdf-a3df-4864-8779-8cc64c470187	2056
94:1246|af2b7add-198b-4b06-bdb9-a064e13dafc1	2056
105:1238|611b7572-1bb3-4cf6-8f18-d1bab7d9f2a6	2056
88:1227|2ba9fbe2-3e39-4ee4-b016-3ce752e04229	2056
114:1263|e0cfbf7d-e544-45e0-8d79-80eef347ac18	2056
160:548|9661e7f8-6358-4ce8-a470-c452dc562b11	470
131:510|7e8223e2-d19c-49af-9517-8ac7d595b68c	470
131:541|d83a9a94-291a-40c6-8869-afd620653d5d	470
132:496|f2813bda-1b49-4993-a6b5-15a7ea138839	470
136:514|dc120888-8f2b-4c4b-8ed3-418776b98782	470
143:530|7c2d84b2-a6e6-42ad-b802-c84d93927543	470
136:506|063fae70-1dd2-4c2d-b0ac-ed9c48c7e415	470
129:498|55f4cbe5-d539-4bff-a732-71e49e5b29df	470
128:499|982bfbb1-0a0a-4abb-83ca-137de9c19378	470
141:514|5cf34df0-69a5-46df-b8e7-2d5bc6441344	470
127:506|1592c544-4f19-4355-b7ce-6f6a333514a9	470
136:539|44ab5895-e75c-4e40-b608-ddd4373aad0f	470
142:510|41b6588a-b9d7-4691-b155-b6391ac0dca8	470
118:484|6a6645b6-8a5c-4247-ac28-d6d61373dd77	470
135:502|e7f95653-e20b-4044-8443-7a75a307f111	470
128:475|dede5419-be4e-46f7-8ce4-a2a6ebe609c5	470
128:485|1405f1db-3069-4b21-98d6-8cf179a0a492	470
130:480|696ae7ae-372f-463e-ba30-6ee321f42425	470
135:500|7cdb478b-7b08-4262-a4a5-4fe1582c75d4	470
138:500|c57dd1c6-177c-4d6f-8d2b-eac01ca7b2f4	470
141:517|b422bed3-3b07-42d7-8733-0d3f0c20bd50	470
134:506|46f5eda6-9802-4435-aa1d-ad3b89b1fceb	470
128:473|b5c088c3-a071-4b27-9461-57b8c78a30ea	470
133:483|3f1aa6d0-3b62-4bc3-9651-36f1dfb3c886	470
143:485|6847eaa4-f0b9-4a78-8059-960446079060	470
129:475|c7cd7f9b-f357-4c9b-b9f7-e60c2ee57687	470
107:847|73fb3d7c-954c-40db-88e5-a6e3f1bfdb44	470
128:843|6ef1238a-1ad0-490d-b4a8-66603086fad3	470
137:326|3d13f755-3372-4bf9-a213-d6bc381f677f	470
142:327|74b23d4c-7031-4f5e-af6b-467c5df1e378	470
137:287|79c89d2c-b4c9-4f2b-89f0-6bf8b7d6b08f	470
131:317|bdab9a06-97f0-445b-8131-53d5d8aa80a1	470
128:279|7a0c8f2c-04e6-4d39-9264-414fbd982812	470
128:297|ebab8dd2-11d7-498d-9f42-0eb249f1ea27	470
132:354|fdd0fe2d-f773-489f-9bbf-4e2c8707d0ca	470
110:241|2204cc14-f98b-4868-8577-8dcf9c831aa3	470
129:297|289d79e4-0c8a-4bce-a2e7-8d03f08e2a47	470
142:320|15f0d875-5424-47fa-bf08-b85bd81d8f6e	470
140:281|a67c3bf6-1601-4fc8-a7ae-c0e99b426ce8	470
136:268|58d57dbe-bd78-42f4-8f7b-f443a9fbfa33	470
104:2134|ec219848-a2a9-4dec-b0f4-778c87c7bdb1	472
111:2313|f40075e0-ce64-47ad-8c39-38ba38dcfc40	472
108:2186|375a87de-195e-486a-bd37-01cc8e9bc5ae	472
114:2155|59a3025b-d42d-48f4-b381-8c65e2d96f6b	472
107:2289|cde456b7-9804-4526-b82d-f371c0b29741	472
145:2203|b6690421-2f81-4cdf-8f85-6d5f20c15cd4	472
85:2138|533ea8f2-46d4-49e7-9522-e9eb21900e0f	472
106:2216|b6efb741-0f53-42ef-bacb-0b6ee36abcd3	472
115:2361|09da6a23-4cea-4d70-8e2e-37807d068230	472
117:2184|911abecc-4255-49d2-8f7f-0ce8c8475453	472
107:2169|661ead15-6dd8-4285-a4c4-629c65c1611f	472
118:2365|d9f120c1-ef99-4d35-b4c1-d723766399a5	472
110:2189|e99552e7-e9cf-41d4-a0f4-6f39c8209ec9	472
113:2197|4965537a-ccc3-44f2-b9fa-746ce0492836	472
114:2370|6d98e281-1b71-4838-a4bd-6875c349e357	472
128:2183|0df8e85a-42aa-4b71-a8a1-22c4bb142971	472
130:2389|f9c337ac-07e4-4ffc-9cea-909a60696ac8	472
3117:5127|e5b7604c-e8ab-4d69-bda5-d712f7531c8c	472
113:2162|8e33fcdc-5407-4b05-b7cb-950a0cc8eb4f	472
136:2191|e7482196-a56a-4d9b-aa3e-6d5fe836d73e	472
130:2172|518a3e99-10f9-4df7-a6c4-0bc55a6c7157	472
131:2156|32a3a1ef-076c-46af-bedc-501cd9e1c94c	472
130:2179|6db55738-72b2-4a86-914c-df152f93e20d	472
125:492|b1479484-35c8-4106-9a3c-edd50eee2095	2058
132:619|66dfe717-8e91-4ad4-a01d-59a9df4ef360	2058
136:500|c6c15916-8b17-4a70-913c-9ab2f084eb00	2058
130:566|9e19e341-8338-4c2d-954b-6b45e1aeaba0	2058
137:499|60ab6da7-4851-4478-b6a5-1c8e7adf2c8f	2058
137:515|ef141646-dd8f-4233-a3cc-dbaed18e57b1	2058
100:2109|39a3799a-aa30-41cd-912d-4fccd1351008	2059
108:2110|8c29d43e-1e30-4051-92a2-f3a93bd1d7c5	2059
109:2088|9ea0460d-893c-4b58-afc2-cc415c3a0f28	2059
119:2124|03e926d3-c100-4639-b94d-516e906d2d64	2059
110:2097|0d80f2e2-a093-48ee-a1cd-a46675274876	2059
136:2111|eab7a56e-778b-4234-9b0e-6ecd220e3790	2059
117:2125|e243bb4b-03ff-4dff-b8e8-61423f653c0c	2059
129:2126|d11c4284-0e1a-4e6c-bf25-e9063d8a18e6	2059
87:2055|f4acb2b0-6f7b-4210-b0e6-3d0c1ea03a5e	2059
111:2096|1546206b-571b-4316-9357-649a33f21f96	2059
124:2115|47921f05-860c-454a-84f3-d866c5603996	2059
114:2856|7087d083-1c3b-46a9-a2aa-4fb89bbf49d8	474
